date,open,high,low,close,volume,change_percent,avg_vol_20d
2005-11-16,198.2983,199.6246,197.2523,199.2743,17373010,1.362,19967382.6
2005-11-17,201.1011,202.1071,199.965,201.9269,18405976,1.3312,19497902.55
2005-11-18,201.9469,202.4525,200.1251,200.3053,14037149,-0.8031,17912809.25
2005-11-21,199.7848,205.1952,196.9419,204.8849,20649530,2.2863,18003058.9
2005-11-22,204.5295,208.8639,203.3183,208.4434,19172808,1.7369,18274557.15
2005-11-23,208.7287,212.5726,208.0981,211.6416,20149830,1.5343,18392189.4
2005-11-25,213.1031,214.5896,212.8629,214.5245,9670520,1.3621,18362788.85
2005-11-28,215.1251,215.8358,211.4314,211.952,21994783,-1.1992,18872768.35
2005-11-29,212.4424,213.4134,201.2713,201.972,42948608,-4.7086,19587343.05
2005-11-30,202.3323,204.4294,197.978,202.6577,31162007,0.3395,19511469.0
2005-12-01,204.8048,207.9279,204.3493,207.2523,19470310,2.2672,19429501.05
2005-12-02,208.6787,209.975,207.1371,209.0591,15071913,0.8718,19439001.55
2005-12-05,208.7087,208.959,202.3423,203.1281,20558221,-2.837,19585305.1
2005-12-06,204.5546,208.4134,201.0511,202.4725,30220349,-0.3228,20138131.7
2005-12-07,203.2833,203.5536,199.7047,202.3123,23308468,-0.0791,20514594.85
2005-12-08,202.8529,205.5305,201.5215,205.5305,17802180,1.5907,20359060.55
